El Macero,Yolo,El Macero,CA,95618,West
Brookfield,Orange,Brookfield,VT,5036,Northeast
Hancock,Delaware,Hancock,NY,13783,Northeast
Little York,Washington,Little York,IN,47139,Midwest
Sonoita,Santa Cruz,Sonoita,AZ,85637,West
Arnett,Raleigh,Arnett,WV,25007,South
Gothenburg,Dawson,Gothenburg,NE,69138,Midwest
Columbia,Tuolumne,Columbia,CA,95310,West
Owatonna,Steele,Owatonna,MN,55060,Midwest
Markleeville,Alpine,Markleeville,CA,96120,West
Matthews,Jefferson,Matthews,GA,30818,South
Morse,Hansford,Morse,TX,79062,South
Valle Crucis,Watauga,Valle Crucis,NC,28691,South
Tyler,Smith,Tyler,TX,75705,South
Shawnee,Pottawatomie,Shawnee,OK,74802,South
Pelzer,Anderson,Pelzer,SC,29669,South
Casey,Guthrie,Casey,IA,50048,Midwest
Hart,Oceana,Hart,MI,49420,Midwest
Henry,Franklin,Henry,VA,24102,South
Houston,Harris,Houston,TX,77226,South
Mc Indoe Falls,Caledonia,Mc Indoe Falls,VT,5050,Northeast
Richmond,Richmond,Richmond,VA,23207,South
Wayne,Passaic,Wayne,NJ,7477,Northeast
Winn,Penobscot,Winn,ME,4495,Northeast
Almont,Gunnison,Almont,CO,81210,West
Williamsburg,James City,Williamsburg,VA,23185,South
Los Angeles,Los Angeles,Los Angeles,CA,90059,West
Sacramento,Sacramento,Sacramento,CA,94258,West
Washington,District of Columbia,Washington,DC,20510,South
New York City,New York,New York City,NY,10128,Northeast
West Chicago,DuPage,West Chicago,IL,60185,Midwest
Benedict,York,Benedict,NE,68316,Midwest
Bovey,Itasca,Bovey,MN,55709,Midwest
Shepherd,Yellowstone,Shepherd,MT,59079,West
Knoxville,Greene,Knoxville,AL,35469,South
Dallas,Dallas,Dallas,TX,75378,South
Oklahoma City,Oklahoma,Oklahoma City,OK,73137,South
Whites City,Eddy,Whites City,NM,88268,West
Terre Haute,Vigo,Terre Haute,IN,47814,Midwest
Irving,Dallas,Irving,TX,75037,South
Oklahoma City,Oklahoma,Oklahoma City,OK,73140,South
Barksdale Afb,Bossier,Barksdale Afb,LA,71110,South
Charlotte,Mecklenburg,Charlotte,NC,28274,South
Port Saint Joe,Gulf,Port Saint Joe,FL,32456,South
Makanda,Jackson,Makanda,IL,62958,Midwest
Manitowoc,Manitowoc,Manitowoc,WI,54220,Midwest
Hamilton,Hamilton,Hamilton,TX,76531,South
New Braunfels,Comal,New Braunfels,TX,78131,South
Lutherville Timonium,Baltimore,Lutherville Timonium,MD,21094,South
Jack,Coffee,Jack,AL,36346,South
Dundee,Delaware,Dundee,IA,52038,Midwest
Beverly Hills,Los Angeles,Beverly Hills,CA,90212,West
Redwood,Jefferson,Redwood,NY,13679,Northeast
Portland,Multnomah,Portland,OR,97238,West
Stockton,Baldwin,Stockton,AL,36579,South
Des Moines,Polk,Des Moines,IA,50397,Midwest
Tunica,Tunica,Tunica,MS,38676,South
Louisville,Jefferson,Louisville,KY,40203,South
Louisville,Jefferson,Louisville,KY,40215,South
Greencreek,Idaho,Greencreek,ID,83533,West
Glenville,Jackson,Glenville,NC,28736,South
Bridgeport,Douglas,Bridgeport,WA,98813,West
Middleboro,Plymouth,Middleboro,MA,2349,Northeast
Palatka,Putnam,Palatka,FL,32178,South
Winston Salem,Forsyth,Winston Salem,NC,27130,South
Gibsonville,Guilford,Gibsonville,NC,27249,South
Houston,Harris,Houston,TX,77265,South
Selby,Walworth,Selby,SD,57472,Midwest
Pottersville,Hunterdon,Pottersville,NJ,7979,Northeast
Providence,Providence,Providence,RI,2904,Northeast
La Grange,Cook,La Grange,IL,60525,Midwest
Hazelton,Emmons,Hazelton,ND,58544,Midwest
Iola,Allen,Iola,KS,66749,Midwest
Bristol,Liberty,Bristol,FL,32321,South
Custer,Yellowstone,Custer,MT,59024,West
Garwin,Tama,Garwin,IA,50632,Midwest
Pittsview,Russell,Pittsview,AL,36871,South
Jamestown,Boone,Jamestown,IN,46147,Midwest
Endicott,Broome,Endicott,NY,13763,Northeast
Fort Worth,Tarrant,Fort Worth,TX,76193,South
Grand Forks,Grand Forks,Grand Forks,ND,58201,Midwest
Salem,Essex,Salem,MA,1947,Northeast
Wheeler,Wheeler,Wheeler,AR,72775,South
Lyndhurst,Bergen,Lyndhurst,NJ,7071,Northeast
Potsdam,St. Lawrence,Potsdam,NY,13676,Northeast
Crawfordsville,Crittenden,Crawfordsville,AR,72327,South
Eagan,Claiborne,Eagan,TN,37730,South
Albemarle,Stanly,Albemarle,NC,28002,South
Las Vegas,Clark,Las Vegas,NV,89150,West
Mandeville,St. Tammany,Mandeville,LA,70471,South
Avoca,Steuben,Avoca,NY,14809,Northeast
Sioux Falls,Sioux Falls,Sioux Falls,SD,57116,Midwest
Washington,District of Columbia,Washington,DC,20451,South
Chester,Hancock,Chester,WV,26034,South
Boynton Beach,Boynton Beach,Boynton Beach,FL,33472,South
Monroe,Butler,Monroe,OH,45050,Midwest
Flora,Carroll,Flora,IN,46929,Midwest
Maricopa,Pinal,Maricopa,AZ,85139,West
Mc Lean,McLean,Mc Lean,IL,61754,Midwest
Springbrook,Jackson,Springbrook,IA,52075,Midwest
Lansing,Ingham,Lansing,MI,48956,Midwest
Cedar Grove,Carroll,Cedar Grove,TN,38321,South
Bard,Quay,Bard,NM,88411,West
Olustee,Jackson,Olustee,OK,73560,South
Milam,Hardy,Milam,WV,26838,South
Boise,Ada,Boise,ID,83716,West
Salisbury,Wicomico,Salisbury,MD,21804,South
Cave Spring,Floyd,Cave Spring,GA,30124,South
Gates,Marion,Gates,OR,97346,West
Tamarack,Aitkin,Tamarack,MN,55787,Midwest
Knightsen,Contra Costa,Knightsen,CA,94548,West
Hills,Rock,Hills,MN,56138,Midwest
Rector,Westmoreland,Rector,PA,15677,Northeast
Delanson,Schenectady,Delanson,NY,12053,Northeast
Garyville,St. John the Baptist,Garyville,LA,70051,South
Weaverville,Buncombe,Weaverville,NC,28787,South
Macomb,Macomb,Macomb,MI,48042,Midwest
Rollins Fork,King George,Rollins Fork,VA,22544,South
Cary,Sharkey,Cary,MS,39054,South
Cross City,Dixie,Cross City,FL,32628,South
Lempster,Lempster,Lempster,NH,3606,Northeast
Rollingbay,Kitsap,Rollingbay,WA,98061,West
Troy,Rensselaer,Troy,NY,12179,Northeast
Las Vegas,Clark,Las Vegas,NV,89124,West
Winchester,Douglas,Winchester,OR,97495,West
Hudson,Stafford,Hudson,KS,67545,Midwest
Susquehanna,Susquehanna,Susquehanna,PA,18847,Northeast
Antler,Bottineau,Antler,ND,58711,Midwest
Brunswick,Chariton,Brunswick,MO,65236,Midwest
Pasadena,Los Angeles,Pasadena,CA,91182,West
Benton City,Benton,Benton City,WA,99320,West
Corona,Riverside,Corona,CA,91719,West
Kalona,Washington,Kalona,IA,52247,Midwest
Spring Valley,Pierce,Spring Valley,WI,54767,Midwest
Braddock,Emmons,Braddock,ND,58524,Midwest
Thawville,Iroquois,Thawville,IL,60968,Midwest
Delano,Wright,Delano,MN,55328,Midwest
Sandston,Henrico,Sandston,VA,23150,South
Baltimore,Baltimore (city),Baltimore,MD,21215,South
Silvana,Snohomish,Silvana,WA,98287,West
Wallingford,New Haven,Wallingford,CT,6492,Northeast
Benge,Adams,Benge,WA,99105,West
Dauberville,Berks,Dauberville,PA,19517,Northeast
Bozeman,Gallatin,Bozeman,MT,59717,West
Harrisville,Providence,Harrisville,RI,2830,Northeast
Pulteney,Steuben,Pulteney,NY,14874,Northeast
Clemson,Pickens,Clemson,SC,29632,South
Dover,Screven,Dover,GA,30424,South
Chesterton,Porter,Chesterton,IN,46304,Midwest
Stockton,San Joaquin,Stockton,CA,95213,West
Rutledge,Morgan,Rutledge,GA,30663,South
Antioch,Davidson,Antioch,TN,37013,South
Athens,Clarke,Athens,GA,30613,South
Vista,San Diego,Vista,CA,92084,West
Huntington,Cabell,Huntington,WV,25729,South
McKee,McKee,McKee,KY,40441,South
Clubb,Wayne,Clubb,MO,63934,Midwest
Bernice,Union,Bernice,LA,71222,South
Lewisburg,Marshall,Lewisburg,TN,37091,South
Rupert,Greenbrier,Rupert,WV,25984,South
San Jose,Santa Clara,San Jose,CA,95159,West
Riverside,St. Clair,Riverside,AL,35135,South
Richmond,Chesterfield,Richmond,VA,23297,South
Waimanalo,Honolulu,Waimanalo,HI,96795,West
Waco,McLennan,Waco,TX,76797,South
Pilot Station,Wade Hampton (CA),Pilot Station,AK,99650,West
Argyle,Lee,Argyle,IA,52619,Midwest
Overton,Clark,Overton,NV,89040,West
Highland,Ulster,Highland,NY,12528,Northeast
Oneida,Madison,Oneida,NY,13421,Northeast
Marbury,Autauga,Marbury,AL,36051,South
Glen,Beaverhead,Glen,MT,59732,West
Billerica,Middlesex,Billerica,MA,1821,Northeast
Buckatunna,Wayne,Buckatunna,MS,39322,South
Palermo,Butte,Palermo,CA,95968,West
Mosier,Wasco,Mosier,OR,97040,West
San Diego,San Diego,San Diego,CA,92189,West
El Paso,El Paso,El Paso,TX,79901,South
Pueblo,Pueblo,Pueblo,CO,81012,West
Sunapee,Sullivan,Sunapee,NH,3782,Northeast
Rawson,Hancock,Rawson,OH,45881,Midwest
Fargo,Cass,Fargo,ND,58122,Midwest
Mansfield,Tarrant,Mansfield,TX,76063,South
Portland,Chautauqua,Portland,NY,14769,Northeast
Green Bay,Brown,Green Bay,WI,54305,Midwest
Philadelphia,Philadelphia,Philadelphia,PA,19161,Northeast
Bedias,Grimes,Bedias,TX,77831,South
Cedaredge,Delta,Cedaredge,CO,81413,West
Pensacola,Escambia,Pensacola,FL,32589,South
West Union,Doddridge,West Union,WV,26456,South
Norristown,Montgomery,Norristown,PA,19403,Northeast
Lincoln,Grafton,Lincoln,NH,3251,Northeast
Honey Brook,Chester,Honey Brook,PA,19344,Northeast
Houston,Harris,Houston,TX,77070,South
Sandgap,Jackson,Sandgap,KY,40481,South
Woodworth,Rapides,Woodworth,LA,71485,South
Colt,St. Francis,Colt,AR,72326,South
West Medford,Middlesex,West Medford,MA,2156,Northeast
Charleston,Charleston,Charleston,SC,29417,South
Cuyahoga Falls,Summit,Cuyahoga Falls,OH,44222,Midwest
Colorado Springs,El Paso,Colorado Springs,CO,80935,West
Mansfield,Bristol,Mansfield,MA,2048,Northeast
Syracuse,Onondaga,Syracuse,NY,13224,Northeast
Buford,Albany,Buford,WY,82052,West
Lilesville,Anson,Lilesville,NC,28091,South
Hector,Pope,Hector,AR,72843,South
Morganton,Burke,Morganton,NC,28680,South
Madeline,Lassen,Madeline,CA,96119,West
San Angelo,Tom Green,San Angelo,TX,76902,South
Laurie,Morgan,Laurie,MO,65038,Midwest
Fairview,Newton,Fairview,MO,64842,Midwest
Brookfield,Waukesha,Brookfield,WI,53005,Midwest
Solsberry,Greene,Solsberry,IN,47459,Midwest
Poyntelle,Wayne,Poyntelle,PA,18454,Northeast
Silverlake,Cowlitz,Silverlake,WA,98645,West
Faith,Meade,Faith,SD,57626,Midwest
Valier,Franklin,Valier,IL,62891,Midwest
Cheyenne,Laramie,Cheyenne,WY,82009,West
Montoursville,Lycoming,Montoursville,PA,17754,Northeast
Watertown,Wilson,Watertown,TN,37184,South
Glendale,Maricopa,Glendale,AZ,85311,West
Fargo,Cass,Fargo,ND,58103,Midwest
Watertown,Wilson,Watertown,TN,37184,South
Stanton,Haywood,Stanton,TN,38069,South
Davis,Yolo,Davis,CA,95616,West
Maribel,Manitowoc,Maribel,WI,54227,Midwest
Valley Stream,Nassau,Valley Stream,NY,11582,Northeast
Spring City,Rhea,Spring City,TN,37381,South
Honolulu,Honolulu,Honolulu,HI,96843,West
Hauppauge,Suffolk,Hauppauge,NY,11760,Northeast
Seattle,King,Seattle,WA,98122,West
Florence,Lauderdale,Florence,AL,35634,South
Meredithville,Brunswick,Meredithville,VA,23873,South
El Paso,El Paso,El Paso,TX,79947,South
Anchorage,Anchorage Municipality,Anchorage,AK,99511,West
Melrose,Stearns,Melrose,MN,56352,Midwest
Beaufort,Beaufort,Beaufort,SC,29901,South
Saint Louis,St. Louis (city),Saint Louis,MO,63166,Midwest
Argyle,Walton,Argyle,FL,32422,South
Sinsinawa,Grant,Sinsinawa,WI,53824,Midwest
Cunningham,Adams,Cunningham,WA,99327,West
Omaha,Douglas,Omaha,NE,68122,Midwest
Georgetown,Scott,Georgetown,KY,40324,South
Newport,Newport,Newport,RI,2841,Northeast
Memphis,Shelby,Memphis,TN,38195,South
Nocatee,Nocatee,Nocatee,FL,33864,South
Ross,Marin,Ross,CA,94957,West
Wilson Creek,Grant,Wilson Creek,WA,98860,West
Houston,Harris,Houston,TX,77056,South
Sealston,King George,Sealston,VA,22547,South
Greenville,Beaver,Greenville,UT,84731,West
Willow Island,Dawson,Willow Island,NE,69171,Midwest
Leona,Leon,Leona,TX,75850,South
Spring City,Chester,Spring City,PA,19475,Northeast
Gulf Shores,Baldwin,Gulf Shores,AL,36542,South
Omaha,Douglas,Omaha,NE,68164,Midwest
Allentown,Lehigh,Allentown,PA,18109,Northeast
Cottontown,Sumner,Cottontown,TN,37048,South
Las Vegas,Clark,Las Vegas,NV,89149,West
Lincoln,Lancaster,Lincoln,NE,68522,Midwest
Groton,Middlesex,Groton,MA,1450,Northeast
Washington,District of Columbia,Washington,DC,20216,South
Keisterville,Fayette,Keisterville,PA,15449,Northeast
Mer Rouge,Morehouse,Mer Rouge,LA,71261,South
Gardner,Grundy,Gardner,IL,60424,Midwest
Montcalm,Mercer,Montcalm,WV,24737,South
Gilmanton Iron Works,Belknap,Gilmanton Iron Works,NH,3837,Northeast
Wolfeboro Falls,Carroll,Wolfeboro Falls,NH,3896,Northeast
Gully,Polk,Gully,MN,56646,Midwest
Jackson,Hinds,Jackson,MS,39225,South
Chouteau,Mayes,Chouteau,OK,74337,South
Millerton,Dutchess,Millerton,NY,12546,Northeast
Stuart,Holt,Stuart,NE,68780,Midwest
Weslaco,Hidalgo,Weslaco,TX,78596,South
Killeen,Bell,Killeen,TX,76544,South
Russell,Russell,Russell,KS,67665,Midwest
Ocean Grove,Monmouth,Ocean Grove,NJ,7756,Northeast
Marsing,Owyhee,Marsing,ID,83639,West
Houston,Harris,Houston,TX,77021,South
Windsor,Weld,Windsor,CO,80550,West
Sacramento,Sacramento,Sacramento,CA,95842,West
Lemasters,Franklin,Lemasters,PA,17231,Northeast
New Orleans,Orleans,New Orleans,LA,70177,South
Tulsa,Tulsa,Tulsa,OK,74130,South
Weed,Siskiyou,Weed,CA,96094,West
Kensington,Douglas,Kensington,MN,56343,Midwest
Chattanooga,Comanche,Chattanooga,OK,73528,South
Granite Falls,Snohomish,Granite Falls,WA,98252,West
El Paso,El Paso,El Paso,TX,88535,South
Snow Hill,Greene,Snow Hill,NC,28580,South
Naples,Naples,Naples,FL,33964,South
Huntington,Cabell,Huntington,WV,25710,South
Corpus Christi,Nueces,Corpus Christi,TX,78409,South
Homestead,Roosevelt,Homestead,MT,59242,West
Washington,District of Columbia,Washington,DC,20050,South
Sayner,Vilas,Sayner,WI,54560,Midwest
Barton,Orleans,Barton,VT,5822,Northeast
Birdsnest,Northampton,Birdsnest,VA,23307,South
Hagerstown,Washington,Hagerstown,MD,21746,South
Bechtelsville,Berks,Bechtelsville,PA,19505,Northeast
Oakland Mills,Juniata,Oakland Mills,PA,17076,Northeast
Adel,Lake,Adel,OR,97620,West
Ludlow,Harding,Ludlow,SD,57755,Midwest
Pisek,Walsh,Pisek,ND,58273,Midwest
Salida,Stanislaus,Salida,CA,95368,West
North Reading,Middlesex,North Reading,MA,1889,Northeast
La Feria,Cameron,La Feria,TX,78559,South
Hartford,Minnehaha,Hartford,SD,57033,Midwest
Vermontville,Eaton,Vermontville,MI,49096,Midwest
Ellis,Ellis,Ellis,KS,67637,Midwest
Pulaski,Davis,Pulaski,IA,52584,Midwest
Emlenton,Venango,Emlenton,PA,16373,Northeast
Nicktown,Cambria,Nicktown,PA,15762,Northeast
Ionia,Benton,Ionia,MO,65335,Midwest
Metairie,Jefferson,Metairie,LA,70060,South
Baraga,Baraga,Baraga,MI,49908,Midwest
Louisville,Jefferson,Louisville,KY,40253,South
Amarillo,Potter,Amarillo,TX,79103,South
South English,Keokuk,South English,IA,52335,Midwest
Beaverlett,Beaverlett,Beaverlett,VA,23016,South
Johnstown,Cambria,Johnstown,PA,15909,Northeast
Greensboro,Guilford,Greensboro,NC,27499,South
Neffs,Belmont,Neffs,OH,43940,Midwest
Vancouver,Clark,Vancouver,WA,98661,West
Williamsport,Maury,Williamsport,TN,38487,South
Mobile,Mobile,Mobile,AL,36691,South
Westfield,Chautauqua,Westfield,NY,14787,Northeast
Starkville,Las Animas,Starkville,CO,81074,West
Monroe City,Knox,Monroe City,IN,47557,Midwest
Bedford,Tarrant,Bedford,TX,76095,South
Redfield,Dallas,Redfield,IA,50233,Midwest
Ellsworth,Hancock,Ellsworth,ME,4605,Northeast
Lakewood,Pierce,Lakewood,WA,98497,West
Graysville,Rhea,Graysville,TN,37338,South
Midland,Midland,Midland,TX,79709,South
Ledgewood,Morris,Ledgewood,NJ,7852,Northeast
Otoe,Otoe,Otoe,NE,68417,Midwest
Orangeburg,Orangeburg,Orangeburg,SC,29118,South
Oolitic,Lawrence,Oolitic,IN,47451,Midwest
Shawnee Mission,Johnson,Shawnee Mission,KS,66204,Midwest
New Orleans,Orleans,New Orleans,LA,70130,South
Tucson,Pima,Tucson,AZ,85715,West
Washington,District of Columbia,Washington,DC,20043,South
Canoga Park,Los Angeles,Canoga Park,CA,91309,West
Fort Lauderdale,Broward,Fort Lauderdale,FL,33346,South
Denton,Denton,Denton,TX,76209,South
Roosevelt,Duchesne,Roosevelt,UT,84066,West
Kirkland,King,Kirkland,WA,98034,West
Morgan,Allegheny,Morgan,PA,15064,Northeast
Las Vegas,Clark,Las Vegas,NV,89107,West
Hayes Center,Hayes,Hayes Center,NE,69032,Midwest
Gulfport,Gulfport,Gulfport,MS,39500,South
Glendale,Los Angeles,Glendale,CA,91203,West
Valparaiso,Okaloosa,Valparaiso,FL,32580,South
Washington,District of Columbia,Washington,DC,20254,South
San Francisco,San Francisco,San Francisco,CA,94161,West
College Station,Pulaski,College Station,AR,72053,South
Scioto Furnace,Scioto,Scioto Furnace,OH,45677,Midwest
Termo,Lassen,Termo,CA,96132,West
Ah Gwah Ching,Cass,Ah Gwah Ching,MN,56430,Midwest
Cupertino,Santa Clara,Cupertino,CA,95015,West
Fresno,Fresno,Fresno,CA,93779,West
Appleton,Klickitat,Appleton,WA,98602,West
Watauga,Corson,Watauga,SD,57660,Midwest
Bay Shore,Suffolk,Bay Shore,NY,11706,Northeast
Garrison,Powell,Garrison,MT,59731,West
Berlin,Holmes,Berlin,OH,44610,Midwest
Boston,Wayne,Boston,IN,47324,Midwest
Tacoma,Tacoma,Tacoma,WA,98490,West
Sibley,Ford,Sibley,IL,61773,Midwest
Houston,Harris,Houston,TX,77217,South
Fairchild Air Force Base,Spokane,Fairchild Air Force Base,WA,99011,West
Kendall,Hamilton,Kendall,KS,67857,Midwest
Philadelphia,Loudon,Philadelphia,TN,37846,South
Bushnell,Kimball,Bushnell,NE,69128,Midwest
Bradfordwoods,Allegheny,Bradfordwoods,PA,15015,Northeast
Owen,Clark,Owen,WI,54460,Midwest
Fort Wayne,Allen,Fort Wayne,IN,46853,Midwest
Lanse,Clearfield,Lanse,PA,16849,Northeast
Erie,Erie,Erie,PA,16546,Northeast
Angola,Erie,Angola,NY,14006,Northeast
Houston,Harris,Houston,TX,77202,South
Waterloo,Laurens,Waterloo,SC,29384,South
South Wayne,Lafayette,South Wayne,WI,53587,Midwest
Rockville,Montgomery,Rockville,MD,20857,South
South Bend,St. Joseph,South Bend,IN,46628,Midwest
Minneapolis,Hennepin,Minneapolis,MN,55441,Midwest
Albany,Albany,Albany,NY,12209,Northeast
Meridian,Ada,Meridian,ID,83680,West
Faywood,Grant,Faywood,NM,88034,West
Cedar Vale,Chautauqua,Cedar Vale,KS,67024,Midwest
Kirbyville,Jasper,Kirbyville,TX,75956,South
Gays Creek,Perry,Gays Creek,KY,41745,South
Scott City,Scott,Scott City,MO,63780,Midwest
Blunt,Hughes,Blunt,SD,57522,Midwest
Phoenix,Maricopa,Phoenix,AZ,85060,West
Lewisburg,Preble,Lewisburg,OH,45338,Midwest
Oskaloosa,Jefferson,Oskaloosa,KS,66066,Midwest
Paragon,Morgan,Paragon,IN,46166,Midwest
Ola,Gem,Ola,ID,83657,West
Winona,Smith,Winona,TX,75792,South
Millwood,Westchester,Millwood,NY,10546,Northeast
Oklahoma City,Oklahoma,Oklahoma City,OK,73159,South
University Center,Bay,University Center,MI,48710,Midwest
Nova,Ashland,Nova,OH,44859,Midwest
Cullen,Charlotte,Cullen,VA,23934,South
Erie,Erie,Erie,PA,16534,Northeast
Galena Park,Harris,Galena Park,TX,77547,South
Houston,Harris,Houston,TX,77060,South
Ponca,Newton,Ponca,AR,72670,South
Odin,Watonwan,Odin,MN,56160,Midwest
Providence,Providence,Providence,RI,2918,Northeast
Maplesville,Chilton,Maplesville,AL,36750,South
Spirit Lake,Dickinson,Spirit Lake,IA,51360,Midwest
Horner,Lewis,Horner,WV,26372,South
Grayville,White,Grayville,IL,62844,Midwest
Juneau,Juneau City and Boroug,Juneau,AK,99803,West
Waterloo,Douglas,Waterloo,NE,68069,Midwest
Fargo,Cass,Fargo,ND,58108,Midwest
Cincinnati,Hamilton,Cincinnati,OH,45238,Midwest
West Helena,Phillips,West Helena,AR,72390,South
Glen Carbon,Madison,Glen Carbon,IL,62034,Midwest
Palm Coast,Flagler,Palm Coast,FL,32135,South
Graytown,Ottawa,Graytown,OH,43432,Midwest
Santa Ana,Orange,Santa Ana,CA,92705,West
Kent,King,Kent,WA,98042,West
Inglis,Levy,Inglis,FL,34449,South
Cheyenne,Laramie,Cheyenne,WY,82007,West
Olmstedville,Essex,Olmstedville,NY,12857,Northeast
Tintah,Traverse,Tintah,MN,56583,Midwest
Albuquerque,Bernalillo,Albuquerque,NM,87119,West
Bryans Road,Charles,Bryans Road,MD,20616,South
Ancram,Columbia,Ancram,NY,12502,Northeast
Enderlin,Ransom,Enderlin,ND,58027,Midwest
Birmingham,Jefferson,Birmingham,AL,35278,South
Assawoman,Accomack,Assawoman,VA,23302,South
Weston,Umatilla,Weston,OR,97886,West
Scott,Bolivar,Scott,MS,38772,South
Falmouth,Rush,Falmouth,IN,46127,Midwest
San Francisco,San Francisco,San Francisco,CA,94160,West
Cos Cob,Fairfield,Cos Cob,CT,6807,Northeast
Neche,Pembina,Neche,ND,58265,Midwest
Paradise,Lancaster,Paradise,PA,17562,Northeast
Bathgate,Pembina,Bathgate,ND,58216,Midwest
Los Angeles,Los Angeles,Los Angeles,CA,90037,West
Eldred,Sullivan,Eldred,NY,12732,Northeast
Billings,Yellowstone,Billings,MT,59112,West
Hildreth,Franklin,Hildreth,NE,68947,Midwest
Baker,Okaloosa,Baker,FL,32531,South
Logan,Franklin,Logan,IL,62856,Midwest
Goldsboro,Wayne,Goldsboro,NC,27533,South
Sebring,Highlands,Sebring,FL,33875,South
Mount Olive,Wayne,Mount Olive,NC,28365,South
Hondo,Medina,Hondo,TX,78861,South
Williamson,Lucas,Williamson,IA,50272,Midwest
Old Hickory,Davidson,Old Hickory,TN,37138,South
Charleston,Kanawha,Charleston,WV,25332,South
Bellingham,Whatcom,Bellingham,WA,98225,West
Hamer,Jefferson,Hamer,ID,83425,West
Snydertown,Northumberland,Snydertown,PA,17877,Northeast
Buffalo,Erie,Buffalo,NY,14209,Northeast
Providence,Providence,Providence,RI,2903,Northeast
Kinsey,Custer,Kinsey,MT,59338,West
Egypt,Craighead,Egypt,AR,72427,South
Cairo,Ritchie,Cairo,WV,26337,South
Ancramdale,Columbia,Ancramdale,NY,12503,Northeast
Flower Mound,Denton,Flower Mound,TX,75027,South
Hesperia,Hesperia,Hesperia,CA,92344,West
Saint Albans,Kanawha,Saint Albans,WV,25177,South
Hometown,Cook,Hometown,IL,60456,Midwest
Madison,Dane,Madison,WI,53716,Midwest
Harvard,Clay,Harvard,NE,68944,Midwest
Bakersfield,Kern,Bakersfield,CA,93389,West
Eagle Rock,Wake,Eagle Rock,NC,27523,South
Yerkes,Perry,Yerkes,KY,41778,South
Jacobs,Carter,Jacobs,KY,41150,South
Bruin,Bruin,Bruin,KY,41125,South
Palm Springs,Riverside,Palm Springs,CA,92263,West
Elma,Erie,Elma,NY,14059,Northeast
Marine On Saint Croix,Washington,Marine On Saint Croix,MN,55047,Midwest
Torrington,Torrington,Torrington,CT,6792,Northeast
Amber,Grady,Amber,OK,73004,South
Eagle Butte,Dewey,Eagle Butte,SD,57625,Midwest
Pope Valley,Napa,Pope Valley,CA,94567,West
Columbus,Franklin,Columbus,OH,43209,Midwest
Blandon,Berks,Blandon,PA,19510,Northeast
Berne,Albany,Berne,NY,12023,Northeast
Slayton,Murray,Slayton,MN,56172,Midwest
Denniston,Menifee,Denniston,KY,40316,South
Moran,Teton,Moran,WY,83013,West
Princeton,Mercer,Princeton,NJ,8543,Northeast
Idabel,McCurtain,Idabel,OK,74745,South
New York City,New York,New York City,NY,10065,Northeast
Valley Falls,Jefferson,Valley Falls,KS,66088,Midwest
Siloam,Surry,Siloam,NC,27047,South
South Pomfret,Windsor,South Pomfret,VT,5067,Northeast
Brookston,Lamar,Brookston,TX,75421,South
Colorado Springs,El Paso,Colorado Springs,CO,80917,West
Dolton,Cook,Dolton,IL,60419,Midwest
Nassau,Sussex,Nassau,DE,19969,South
Walton,Delaware,Walton,NY,13856,Northeast
Denham Springs,Livingston,Denham Springs,LA,70727,South
Tiplersville,Tippah,Tiplersville,MS,38674,South
Roanoke,Botetourt,Roanoke,VA,24019,South
San Bruno,San Mateo,San Bruno,CA,94066,West
North Amherst,Hampshire,North Amherst,MA,1059,Northeast
Dorset,Bennington,Dorset,VT,5251,Northeast
Cincinnati,Hamilton,Cincinnati,OH,45246,Midwest
West Palm Beach,Palm Beach,West Palm Beach,FL,33404,South
Delavan,Faribault,Delavan,MN,56023,Midwest
Spartanburg,Spartanburg,Spartanburg,SC,29304,South
Florence,Boone,Florence,KY,41042,South
Sibley,Jackson,Sibley,MO,64088,Midwest
Lewistown,Fergus,Lewistown,MT,59457,West
Wurtsboro,Sullivan,Wurtsboro,NY,12790,Northeast
Pecos,San Miguel,Pecos,NM,87552,West
Northwood,Worth,Northwood,IA,50459,Midwest
Slater,Story,Slater,IA,50244,Midwest
Allen,Dixon,Allen,NE,68710,Midwest
Carson City,Carson City (city),Carson City,NV,89701,West
Oklahoma City,Oklahoma,Oklahoma City,OK,73155,South
Trinity Center,Trinity,Trinity Center,CA,96091,West
Foxhome,Wilkin,Foxhome,MN,56543,Midwest
Hattieville,Conway,Hattieville,AR,72063,South
Port William,Clinton,Port William,OH,45164,Midwest
Colorado Springs,El Paso,Colorado Springs,CO,80919,West
Youngstown,Mahoning,Youngstown,OH,44514,Midwest
Stockton,San Joaquin,Stockton,CA,95212,West
Auburn,King,Auburn,WA,98092,West
Jacksonville,Duval,Jacksonville,FL,32257,South
Laurel Springs,Ashe,Laurel Springs,NC,28644,South
Talmo,Jackson,Talmo,GA,30575,South
La Quinta,La Quinta,La Quinta,CA,92247,West
Port Isabel,Cameron,Port Isabel,TX,78578,South
Marion,Marion,Marion,SC,29571,South
Jeffrey City,Fremont,Jeffrey City,WY,82310,West
Bergen,Genesee,Bergen,NY,14416,Northeast
Seattle,King,Seattle,WA,98188,West
Sacramento,Sacramento,Sacramento,CA,95860,West
Salt Lake City,Salt Lake,Salt Lake City,UT,84113,West
South Greenfield,Dade,South Greenfield,MO,65752,Midwest
Livonia,Pointe Coupee,Livonia,LA,70755,South
Blackstone,Worcester,Blackstone,MA,1504,Northeast
